Country,Date,News_Count,Avg_Tone
France,2020-02-17,421,-3.4154422008275405
Philippines,2020-02-17,748,-2.508920559847196
Sweden,2020-02-17,46,-3.123333606970967
Christmas Island,2020-02-17,64,-3.0156764517765544
Norway,2020-02-17,28,-1.8383354336154485
Maldives,2020-02-17,15,-3.0835638907993093
Peru,2020-02-17,13,-1.9600277772128336
Austria,2020-02-17,7,-3.97375237419822
Botswana,2020-02-17,6,-4.28144651876872
Ghana,2020-02-17,86,-2.6578577740541434
Albania,2020-02-17,3,-0.648648648648649
Uzbekistan,2020-02-17,17,-2.2445982515710954
Jordan,2020-02-17,11,-0.56598293897805663
Serbia,2020-02-17,8,-2.6474155552567451
Poland,2020-02-17,6,-4.3625990787261824
Vatican City,2020-02-17,2,0.2610572336702901
Cook Islands,2020-02-17,2,-5.9592630155510449
Turkmenistan,2020-02-17,2,-0.87657134455634789
Madagascar,2020-02-17,1,-4.88888888888889
Burkina Faso,2020-02-17,6,-2.8651627322662265
Iraq,2020-02-17,4,-1.635931735568632
Lesotho,2020-02-17,3,-4.62724935732648
Brunei,2020-02-17,5,-2.3995594996631637
Cote d'Ivoire,2020-02-17,4,-1.4173628773059215
Morocco,2020-02-17,8,-3.4230002129412238
Tonga,2020-02-17,1,0
Haiti,2020-02-17,2,-3.38266384778013
Samoa,2020-02-17,4,-4.19177121678812
Vanuatu,2020-02-17,2,0.200400801603206
Latvia,2020-02-17,3,-1.2902855008118204
Gambia,2020-02-17,13,-1.7150826620115427
Dominica,2020-02-17,1,-2.06185567010309
Democratic Republic of the Congo,2020-02-17,6,-6.5079198239777956
Liberia,2020-02-17,10,-5.3607154045790715
Switzerland,2020-02-17,118,-3.0080594563941219
Macau,2020-02-17,232,-2.2448009928214474
Mauritius,2020-02-17,5,-3.5073313859947075
Rwanda,2020-02-17,1,-5.82959641255605
Guinea,2020-02-17,6,-6.2623760419972259
Estonia,2020-02-17,4,-0.501462351828291
Israel,2020-02-17,296,-2.7469717274017156
Indonesia,2020-02-17,331,-1.9684343001330742
Ireland,2020-02-17,57,-2.5474936502809609
Trinidad and Tobago,2020-02-17,2,-2.27464720464208
Kiribati,2020-02-17,1,0.200400801603206
Djibouti,2020-02-17,1,-6.64739884393064
Ecuador,2020-02-17,1,-1.20192307692308
India,2020-02-17,1415,-2.5341389692600886
North Korea,2020-02-17,76,-3.4431979235933756
Canada,2020-02-17,551,-2.2530907262807678
Zambia,2020-02-17,3,-5.1459577112398254
Guam,2020-02-17,79,-1.7014609915209331
Kenya,2020-02-17,56,-2.380588647536499
Fiji,2020-02-17,43,-4.0960611543005028
Oman,2020-02-17,27,-2.8400328128258687
Bahrain,2020-02-17,10,-3.318166208806371
Guernsey,2020-02-17,1,-2.53164556962025
Mongolia,2020-02-17,30,-2.7465260518745191
Oceans,2020-02-17,4,-3.1538614085783871
Eritrea,2020-02-17,1,-0.854700854700855
"Bahamas, The",2020-02-17,6,-2.4628322991097669
Swaziland,2020-02-17,5,-3.9217410479952433
Portugal,2020-02-17,20,-2.9683701302267349
Gaza Strip,2020-02-17,1,-3.77358490566038
Saint Lucia,2020-02-17,1,3.44827586206897
Czech Republic,2020-02-17,6,-3.1004994756274407
Azerbaijan,2020-02-17,2,-0.33443177224338672
Barbados,2020-02-17,14,-2.769347876944384
Anguilla,2020-02-17,3,-1.89873417721519
Paraguay,2020-02-17,1,-2.79898218829517
Saudi Arabia,2020-02-17,106,-1.6990411104245451
Russia,2020-02-17,575,-4.8733192206992371
Tajikistan,2020-02-17,4,-1.15130865482824
Armenia,2020-02-17,8,-8.7515661755189029
Sri Lanka,2020-02-17,56,-2.10643467433299
Chile,2020-02-17,6,-1.2809431924438079
Chad,2020-02-17,1,-1.53846153846154
Mexico,2020-02-17,33,-0.39807410180994218
Australia,2020-02-17,1166,-3.0871503031612182
Italy,2020-02-17,238,-3.4465873642896159
Germany,2020-02-17,558,-3.7962959197409547
Pakistan,2020-02-17,138,-2.8431731667073463
China,2020-02-17,19924,-3.4810285221591335
Taiwan,2020-02-17,808,-3.8464789252220628
South Korea,2020-02-17,468,-2.426213313121794
Ethiopia,2020-02-17,46,-2.3023888291027697
Turkey,2020-02-17,61,-1.7419200819311924
Nigeria,2020-02-17,125,-2.8652082735697597
Kuwait,2020-02-17,14,-3.2801477206270317
Argentina,2020-02-17,7,-0.0889903398429912
Algeria,2020-02-17,2,-5.7260686038804076
Panama,2020-02-17,2,-0.62111801242236
Guyana,2020-02-17,2,2.5
Venezuela,2020-02-17,12,-1.3136258781221322
Colombia,2020-02-17,2,1.1404062623053202
Bosnia-Herzegovina,2020-02-17,1,-5.71736785329018
Lithuania,2020-02-17,1,1.12834978843441
Tunisia,2020-02-17,13,-2.1817320046835178
Grenada,2020-02-17,1,2.5
Macedonia,2020-02-17,3,-5.73770491803279
United States,2020-02-17,2734,-2.9490118568879615
United Kingdom,2020-02-17,1137,-2.4012748740684988
Bangladesh,2020-02-17,84,-0.34307806649920025
Zimbabwe,2020-02-17,22,-2.0168811009813146
Congo,2020-02-17,8,-5.6429166386862146
Cyprus,2020-02-17,29,-1.9465440005830552
Japan,2020-02-18,4804,-3.3355050678446641
Taiwan,2020-02-18,665,-3.3023619568590892
Germany,2020-02-18,651,-3.8547888050753518
Malaysia,2020-02-18,820,-1.695824287381545
Nepal,2020-02-18,59,-3.5890287180166904
Kyrgyzstan,2020-02-18,21,-1.3739123788253143
Afghanistan,2020-02-18,58,-4.580793762702271
Albania,2020-02-18,10,-2.6091156879086226
Bangladesh,2020-02-18,75,-1.1641452010438955
Burkina Faso,2020-02-18,6,-5.051242205039979
Turkey,2020-02-18,66,-2.1378726647083064
Lebanon,2020-02-18,5,-3.8594810053509616
Netherlands,2020-02-18,71,-2.3163473350859465
United Arab Emirates,2020-02-18,65,-2.5287429054446555
Turkmenistan,2020-02-18,12,-0.56461363345990812
Cameroon,2020-02-18,33,-4.3200802763535107
Micronesia,2020-02-18,1,-3.35161486898233
Libya,2020-02-18,23,-3.9724014676975967
Hungary,2020-02-18,8,-3.0423260541053332
Sierra Leone,2020-02-18,12,-4.4542623714770828
Latvia,2020-02-18,8,-2.14639149152299
Mali,2020-02-18,27,-1.2810126388894718
Barbados,2020-02-18,6,-1.46112532715525
Mauritius,2020-02-18,8,-1.674292794507426
Angola,2020-02-18,5,-4.3203688303985128
Gabon,2020-02-18,3,-5.8740412190668367
Lithuania,2020-02-18,3,-3.3684494867639123
Brunei,2020-02-18,11,-2.1566099524346583
Chad,2020-02-18,6,-2.5492487114571394
Vanuatu,2020-02-18,3,-2.2167929480324569
Eritrea,2020-02-18,1,-14.0625
Indonesia,2020-02-18,519,-2.4652698784119775
Mongolia,2020-02-18,36,-3.044514385269617
Mozambique,2020-02-18,4,-3.564885555256275
Equatorial Guinea,2020-02-18,8,-4.3380143047566415
Laos,2020-02-18,15,-1.2990681886577822
India,2020-02-18,1479,-3.179795630666272
Tanzania,2020-02-18,4,-1.6378054371801447
Poland,2020-02-18,13,0.55992648673747536
Tonga,2020-02-18,17,-1.3068083488030555
France,2020-02-18,426,-3.7472877586343678
Cambodia,2020-02-18,645,-1.8707847216489484
Papua New Guinea,2020-02-18,4,-2.0566295335770945
Algeria,2020-02-18,7,-1.6618865567915384
Syria,2020-02-18,11,-3.3773164884968514
Greece,2020-02-18,17,-2.6681139491971555
Gambia,2020-02-18,10,-2.3975478110215258
Ghana,2020-02-18,115,-2.59752039449028
Djibouti,2020-02-18,1,-2.95119182746879
Rwanda,2020-02-18,2,-5.20886687420448
Canada,2020-02-18,918,-2.1158927786346551
Spain,2020-02-18,129,-3.220068830973557
Pakistan,2020-02-18,206,-4.4030460182440212
North Korea,2020-02-18,134,-3.70023349165157
Bahrain,2020-02-18,10,-2.3509634768205014
Australia,2020-02-18,1209,-2.5800624264728391
Guam,2020-02-18,68,-1.4151696943452057
Chile,2020-02-18,46,-2.7231662703142168
Iran,2020-02-18,82,-2.8557288396770972
Portugal,2020-02-18,21,-3.1914341992375168
Norway,2020-02-18,45,-1.5044594680409746
Democratic Republic of the Congo,2020-02-18,5,-3.0226151362482536
Congo,2020-02-18,11,-2.7967997244353406
Serbia,2020-02-18,5,-3.7714041597681871
Liberia,2020-02-18,13,-4.8959161715900992
Zimbabwe,2020-02-18,7,-2.2089913762679174
Romania,2020-02-18,35,-3.8591388579455197
Mauritania,2020-02-18,1,-1.36054421768707
Somalia,2020-02-18,4,0
Austria,2020-02-18,9,-2.7917989106792893
Qatar,2020-02-18,23,-2.8728586726169993
Belarus,2020-02-18,4,-3.069984302148498
Maldives,2020-02-18,11,-4.09092305426243
Denmark,2020-02-18,10,-4.9042328809338844
Guyana,2020-02-18,2,-2.96576142502555
Paraguay,2020-02-18,8,-4.3805725982998132
Cayman Islands,2020-02-18,2,-3.5790224308424552
Macedonia,2020-02-18,1,0
Macau,2020-02-18,263,-2.8892137497603931
Egypt,2020-02-18,205,-5.3279088896041378
Botswana,2020-02-18,15,-2.9242463991317154
Senegal,2020-02-18,10,-2.7139846080069816
Bolivia,2020-02-18,3,-4.1860330364166316
Czech Republic,2020-02-18,5,-1.8005637202239217
Malta,2020-02-18,4,-1.438746523007135
West Bank,2020-02-18,3,-3.0736576827369841
Cote d'Ivoire,2020-02-18,12,-4.1095160380243785
East Timor,2020-02-18,1,0
Costa Rica,2020-02-18,3,-0.64293035342525573
Myanmar,2020-02-18,3,-4.2581453186729474
Cyprus,2020-02-18,2,-0.21104399008674102
Malawi,2020-02-18,1,0.0915750915750921
Sweden,2020-02-18,27,-3.159534095332492
Zambia,2020-02-18,6,-3.2939128123945354
Christmas Island,2020-02-18,22,-4.15058418323862
Madagascar,2020-02-18,2,-5.5000421357832989
United Kingdom,2020-02-18,1838,-1.8624506629733517
Singapore,2020-02-18,1308,-3.4031934724610684
New Zealand,2020-02-18,260,-1.6026278238937697
China,2020-02-18,24611,-3.893311275381957
Colombia,2020-02-18,18,-2.3088241133962963
Israel,2020-02-18,346,-1.9936966285009208
Hong Kong,2020-02-18,1411,-2.7687866617528512
Cuba,2020-02-18,16,1.334005435403316
Ethiopia,2020-02-18,62,-2.7809725529725493
South Africa,2020-02-18,123,-3.0106364656243128
Uzbekistan,2020-02-18,24,-3.3357697082395079
Oceans,2020-02-18,3,-3.7950575994054274
Solomon Islands,2020-02-18,2,-2.38095238095238
Oman,2020-02-18,7,-4.1285011086569616
Uganda,2020-02-18,10,-3.6613156779972131
Ecuador,2020-02-18,8,-2.6219840802799879
Venezuela,2020-02-18,11,-2.9777447964431834
Bhutan,2020-02-18,6,-1.7370203885274509
Slovenia,2020-02-18,1,-1.63934426229508
South Korea,2020-02-18,915,-4.3019429813056806
Finland,2020-02-18,20,-2.9791073979926468
Jamaica,2020-02-18,28,-0.90017521250475163
Morocco,2020-02-18,5,-2.0248738356620208
Saudi Arabia,2020-02-18,95,-2.4872615605720227
Kazakhstan,2020-02-18,45,-1.4639793390191571
Haiti,2020-02-18,11,-3.3650577132425719
Belgium,2020-02-18,52,-2.419413430664819
Peru,2020-02-18,1,-3.52697095435685
Nigeria,2020-02-18,236,-2.8426477158787193
Swaziland,2020-02-18,3,-2.90697674418605
Yemen,2020-02-18,5,-1.306002611323831
South Sudan,2020-02-18,1,-4.91803278688525
Croatia,2020-02-18,12,-2.8264752736203644
Marshall Islands,2020-02-18,1,-3.35161486898233
Switzerland,2020-02-18,168,-4.098702526937914
Gibraltar,2020-02-18,3,-2.3185571490656232
Ireland,2020-02-18,323,-0.35643128315227041
Mexico,2020-02-18,31,-2.3187651508109219
Jordan,2020-02-18,2,-3.6719850126091069
United States,2020-02-18,3165,-3.104275412693434
"Vietnam, Republic of",2020-02-18,685,-2.5193663465429808
Brazil,2020-02-18,89,-2.9858952265509346
Sri Lanka,2020-02-18,83,-1.4092255862537311
Italy,2020-02-18,175,-3.272296500327339
Fiji,2020-02-18,5,-4.2654028436019
Central African Republic,2020-02-18,1,-1.43769968051118
Namibia,2020-02-18,15,-2.2405804416304669
Kuwait,2020-02-18,19,-1.5579783292666032
Saint Lucia,2020-02-18,5,-0.77134184610820167
Russia,2020-02-18,699,-5.1388816810410756
Lesotho,2020-02-18,10,-5.3326161314735572
Togo,2020-02-18,7,0.88430515879684146
Dominican Republic,2020-02-18,1,0.32446840795516591
French Polynesia,2020-02-18,3,-1.53005464480874
Puerto Rico,2020-02-18,3,-3.2850267283899761
Trinidad and Tobago,2020-02-18,2,-3.3739794666947
Thailand,2020-02-18,635,-2.6119175132949146
Iraq,2020-02-18,10,-3.2725761924129122
Estonia,2020-02-18,7,-1.3551437121231182
Kenya,2020-02-18,114,-3.5578508936822075
Guinea,2020-02-18,2,-4.8927452850789432
Saint Vincent and the Grenadines,2020-02-18,6,-1.6718730476071484
Philippines,2020-02-18,778,-2.7344197357346074
Azerbaijan,2020-02-18,16,-1.9785126019804316
Ukraine,2020-02-18,43,-3.1230849657121467
Argentina,2020-02-18,22,-1.6297686564703753
Seychelles,2020-02-18,7,-2.6741918652473831
Samoa,2020-02-18,3,-3.18725099601594
Honduras,2020-02-18,1,-3.79951495553759
"Bahamas, The",2020-02-18,6,-3.19879786386888
Ukraine,2020-02-19,124,-2.9395412184185425
"Vietnam, Republic of",2020-02-19,632,-1.9293685755990331
Namibia,2020-02-19,24,-3.8447268681604267
Australia,2020-02-19,1204,-2.5427521510242523
Canada,2020-02-19,800,-2.3130164000792166
Thailand,2020-02-19,505,-2.4348495316210412
Singapore,2020-02-19,1105,-2.493095323595012
Mexico,2020-02-19,49,-2.575450819381901
Venezuela,2020-02-19,112,-3.13565374293389
Turkey,2020-02-19,44,-2.6549172407179236
Kuwait,2020-02-19,21,-2.9296044996916555
Mongolia,2020-02-19,59,-3.379525144169921
Mauritius,2020-02-19,13,-1.14871935627475
Sierra Leone,2020-02-19,10,-6.8903428498479737
India,2020-02-19,1181,-2.8393243496370868
Norway,2020-02-19,21,-1.8268849687086526
Greece,2020-02-19,8,-3.5929717352726245
Christmas Island,2020-02-19,16,-2.9271424793136269
Saint Lucia,2020-02-19,9,-0.51755192832863162
Oman,2020-02-19,8,-2.2570523692187
"Bahamas, The",2020-02-19,4,-0.093484604013202632
Tanzania,2020-02-19,11,-2.4872913687156482
North Korea,2020-02-19,262,-4.0236764359769968
Chad,2020-02-19,3,-0.442552687149266
Djibouti,2020-02-19,2,-0.90748222618935626
Tajikistan,2020-02-19,8,-1.2258098475426267
Bulgaria,2020-02-19,3,-1.9891427645438333
Ecuador,2020-02-19,3,-2.9099277104609533
Vanuatu,2020-02-19,4,2.04778156996587
Qatar,2020-02-19,31,-1.1989694879330854
Maldives,2020-02-19,11,-3.5079514120657773
Dominican Republic,2020-02-19,4,-1.3495616451023547
Eritrea,2020-02-19,6,-4.0314896352628047
Colombia,2020-02-19,3,-2.5543478540840958
Mauritania,2020-02-19,1,-5
Belgium,2020-02-19,59,-2.4210805032107956
Dominica,2020-02-19,3,0.56051405991148928
France,2020-02-19,332,-3.1149356948793621
Gaza Strip,2020-02-19,2,-1.6919783188128288
Taiwan,2020-02-19,424,-3.1998370487787571
Nepal,2020-02-19,135,-5.210398961346268
Moldova,2020-02-19,2,-2.85796022833982
Benin,2020-02-19,5,-2.067673316433376
Hong Kong,2020-02-19,1349,-3.8759471389745919
Poland,2020-02-19,9,-2.9119714171648781
Puerto Rico,2020-02-19,1,-3.7528663393238211
Guyana,2020-02-19,7,-1.3377311753075731
Yemen,2020-02-19,2,-2.9979865345894909
Montenegro,2020-02-19,2,-5.007292173067575
Kyrgyzstan,2020-02-19,10,-1.6382878294577417
Grenada,2020-02-19,1,-0.75163105620698145
Romania,2020-02-19,31,-3.319474711895023
Turkmenistan,2020-02-19,2,0.21551724137931
Senegal,2020-02-19,6,-2.2394289128934295
Saudi Arabia,2020-02-19,149,-3.1589273693754079
Croatia,2020-02-19,1,-2.48756218905473
Portugal,2020-02-19,5,-2.3022107687922468
Niger,2020-02-19,1,-0.664451827242525
Panama,2020-02-19,2,-2.9411764705882351
Guatemala,2020-02-19,2,1.50710584372274
Belize,2020-02-19,14,-0.768974114585056
South Africa,2020-02-19,151,-3.4970451510709335
Sri Lanka,2020-02-19,72,-1.9040397280475907
Chile,2020-02-19,26,-2.1900090895037141
Austria,2020-02-19,19,-2.2423664045205873
Ireland,2020-02-19,212,-3.1797253272555865
Macau,2020-02-19,226,-2.4010342087641772
Japan,2020-02-19,4934,-3.3419793438699061
Kenya,2020-02-19,137,-4.1196994552748345
Algeria,2020-02-19,32,-3.0203289558527042
Malaysia,2020-02-19,628,-1.9121885615940308
Honduras,2020-02-19,13,-2.2168707854337657
Fiji,2020-02-19,15,-3.36127408211081
Nigeria,2020-02-19,201,-4.9393199797630478
Estonia,2020-02-19,14,-2.0388123424577422
Trinidad and Tobago,2020-02-19,2,-6.96982696982697
Georgia,2020-02-19,8,-0.529100529100529
Burundi,2020-02-19,4,-3.7278343344110922
Papua New Guinea,2020-02-19,3,-1.5464426877470359
Jersey,2020-02-19,5,-0.23683547493071178
Netherlands,2020-02-19,55,-1.44526704880988
Afghanistan,2020-02-19,11,-3.5240334341414878
Guinea,2020-02-19,9,-7.2811530153605215
Barbados,2020-02-19,9,0.4590081978909582
Czech Republic,2020-02-19,9,0.21421808677868076
Antarctica,2020-02-19,3,-2.255903117501461
Cote d'Ivoire,2020-02-19,16,-3.9743567149047689
Gambia,2020-02-19,18,-0.95248226014213411
Mali,2020-02-19,5,-2.2547433557046652
Uzbekistan,2020-02-19,8,-3.493197401377635
Spain,2020-02-19,126,-2.4674514291681628
Uganda,2020-02-19,12,-4.2375522416005484
Suriname,2020-02-19,1,1.87265917602996
China,2020-02-19,21383,-3.5110033787966946
Paraguay,2020-02-19,5,-1.9682522607102566
Sweden,2020-02-19,28,-2.8041274948298303
United Kingdom,2020-02-19,1452,-2.5538491441979283
Somalia,2020-02-19,2,-4.881165346281624
Bangladesh,2020-02-19,130,-2.6762658231661165
Kazakhstan,2020-02-19,25,-2.3941057265477093
Libya,2020-02-19,54,-4.6421296540774968
Hungary,2020-02-19,26,-1.6525870067045447
Iran,2020-02-19,580,-4.6607911745066444
Madagascar,2020-02-19,2,-2.9861154384315176
El Salvador,2020-02-19,3,-0.32314869570931015
Myanmar,2020-02-19,5,-4.0946411933119755
West Bank,2020-02-19,8,-3.7564718864876934
Antigua and Barbuda,2020-02-19,1,-0.75163105620698145
East Timor,2020-02-19,8,0.62561267210657212
Israel,2020-02-19,331,-2.6222270328209918
Albania,2020-02-19,1,1.36239782016349
Philippines,2020-02-19,685,-2.5436247306675663
Liberia,2020-02-19,24,-2.6604132221645687
Switzerland,2020-02-19,171,-2.5641525816220412
Laos,2020-02-19,95,-3.5778185025068465
Pakistan,2020-02-19,131,-4.2230949422080633
Ghana,2020-02-19,141,-2.2025707311798426
Cameroon,2020-02-19,19,-4.6132843781385686
Congo,2020-02-19,12,-4.83613106542314
Costa Rica,2020-02-19,3,-1.90799315981074
Argentina,2020-02-19,16,-2.2291794105646425
Iraq,2020-02-19,10,-2.8946917697864993
Bolivia,2020-02-19,4,-1.9389965178650921
Sudan,2020-02-19,6,-2.975316564755337
Peru,2020-02-19,6,1.0069039666096857
Mozambique,2020-02-19,4,-3.6237336743301873
New Caledonia,2020-02-19,1,-0.47329914434994774
Lesotho,2020-02-19,1,-4.40771349862259
Botswana,2020-02-19,10,-4.1548571894459538
Gabon,2020-02-19,3,-3.0368906455862947
Zambia,2020-02-19,3,-2.8422047648968145
Oceans,2020-02-19,3,-0.38575173283318243
Cyprus,2020-02-19,5,-2.6761652798100255
Cambodia,2020-02-19,598,-2.0895647976207168
Bermuda,2020-02-19,1,-1.171875
American Samoa,2020-02-19,2,-5.63380281690141
Tunisia,2020-02-19,4,-2.1602876702303897
Togo,2020-02-19,1,-4.65116279069768
Morocco,2020-02-19,5,-2.1482141071776875
Bahrain,2020-02-19,7,0.36526794966173859
Equatorial Guinea,2020-02-19,3,-3.0843702485493538
Jordan,2020-02-19,12,-2.2873102155833758
Indonesia,2020-02-19,305,-2.2080375961495129
United States,2020-02-19,2188,-2.6289527439669365
United Arab Emirates,2020-02-19,95,-2.5923431141776327
South Korea,2020-02-19,957,-3.7656162280082022
New Zealand,2020-02-19,259,-1.9954585324808829
Finland,2020-02-19,22,-2.4310174904604995
Jamaica,2020-02-19,12,-1.9468163947316579
Armenia,2020-02-19,21,3.5657804640842006
Rwanda,2020-02-19,23,-4.2964240165817849
Egypt,2020-02-19,240,-3.8523105828677924
Cuba,2020-02-19,5,0.72881819095748157
Lebanon,2020-02-19,3,-3.436609686609688
Malta,2020-02-19,11,-0.13588662623441669
French Guiana,2020-02-19,1,1.87265917602996
Guam,2020-02-19,26,-2.9541679706801269
Brazil,2020-02-19,68,-2.4234871328271215
Serbia,2020-02-19,7,-2.21702203435331
